,id,name,overall,pace,shooting,passing,dribbling,defense,physical
1599,226168,maximilian eggestein,75,59,63,70,73,72,75
1600,238050,chidera ejuke,75,90,70,66,80,44,65
1601,234200,aschraf el mahdioui,75,72,52,73,71,68,74
1602,241775,jawad el yamiq,75,86,48,52,62,75,80
1603,234505,evander,75,73,71,75,79,67,68
1604,167397,falcao,75,47,77,67,74,41,66
1605,189172,fidel,75,69,71,75,73,54,63
1606,252936,alexis flips,75,72,70,72,75,45,63
1607,222493,marvin friedrich,75,62,41,57,51,78,73
1608,209523,derlis gonzalez,75,82,76,72,79,44,64
1609,242964,anthony gordon,75,88,69,72,75,37,62
1610,241651,viktor gyokeres,75,80,72,63,76,32,85
1611,268621,gaston hernandez,75,68,37,52,59,76,72
1612,206606,philipp hofmann,75,52,74,55,65,38,83
1613,244791,patrik hrosovsky,75,64,71,74,76,70,68
1614,200752,juan jesus,75,66,33,51,60,78,73
1615,208615,christopher jullien,75,61,50,62,56,74,78
1616,210719,marc-oliver kempf,75,75,42,56,62,75,78
1617,185422,joshua king,75,81,75,71,76,38,76
1618,257540,ansgar knauff,75,86,63,69,77,51,60
1619,208335,lukas kubler,75,78,47,60,68,73,75
1620,211302,gianluca lapadula,75,74,73,60,74,39,73
1621,226777,cyle larin,75,71,75,65,69,28,78
1622,203487,jamaal lascelles,75,41,35,49,51,75,75
1623,215228,cristian lema,75,34,53,58,42,75,83
1624,238072,eduard lowen,75,66,70,74,72,71,83
1625,226797,victor ignacio malcorra,75,74,71,79,75,59,68
1626,237960,mama balde,75,89,74,67,73,50,78
1627,207877,josef martinez,75,83,75,60,74,23,68
1628,236461,jean-philippe mateta,75,69,73,57,72,34,78
1629,254487,matheus henrique,75,73,60,76,79,57,63
1630,241509,mauro junior,75,84,66,75,79,67,56
1631,242656,illan meslier,75,76,74,71,79,38,71
1632,262411,miguel crespo,75,70,65,72,75,73,77
1633,233164,arijanet muric,75,76,73,79,77,45,74
1634,242914,keito nakamura,75,76,74,71,75,41,71
1635,255533,youssouf ndayishimiye,75,71,49,64,72,75,78
1636,242635,igoh ogbu,75,79,39,55,61,73,82
1637,254840,strahinja pavlovic,75,67,43,50,64,74,83
1638,219670,gonzalo piovi,75,74,66,72,69,74,79
1639,205070,portu,75,81,74,72,75,56,76
1640,208462,robin propper,75,56,53,62,57,76,79
1641,244253,uros racic,75,64,73,74,73,76,81
1642,258826,devyne rensch,75,76,56,66,73,72,70
1643,157970,ricardo batista,75,75,74,73,75,38,77
1644,189165,jonjo shelvey,75,37,69,80,71,62,69
1645,215135,leonardo sigali,75,65,51,60,62,75,76
1646,218868,alejandro silva,75,86,68,72,74,63,73
1647,257502,gijs smal,75,73,61,76,71,69,74
1648,221024,asger srensen,75,57,43,59,61,77,76
1649,220948,serhiy sydorchuk,75,66,68,68,69,71,73
1650,223779,damian szymanski,75,72,66,67,70,73,80
1651,188803,taison,75,82,75,73,81,44,62
1652,226508,greg taylor,75,72,52,74,74,72,71
1653,207948,bertrand traore,75,76,72,72,81,45,62
1654,200318,mark uth,75,67,77,74,76,40,62
1655,252238,alan velasco,75,83,68,71,80,52,61
1656,269176,alejo veliz,75,71,74,54,70,25,73
1657,222844,walace,75,66,66,68,70,72,76
1658,205970,jed wallace,75,78,70,72,75,45,67
1659,220710,harry wilson,75,73,77,75,76,43,58
1660,194794,andriy yarmolenko,75,57,78,76,76,42,72
1661,262925,adem zorgane,75,57,71,74,74,68,82
1662,224921,adrian marin,74,73,48,66,69,69,73
1663,216605,akapo,74,83,52,60,69,72,74
1664,188938,cristian alvarez,74,76,71,70,74,46,75
1665,232610,takuma asano,74,90,68,62,78,32,68
1666,197756,jordan ayew,74,74,72,69,77,55,73
1667,207664,carlos bacca,74,63,75,64,73,32,63
1668,199189,ross barkley,74,67,72,73,75,56,70
1669,246672,barrenetxea,74,78,71,65,80,24,46
1670,241436,calvin bassey,74,83,44,62,66,73,86
1671,259265,mourad batna,74,73,74,71,76,36,77
1672,212269,riechedly bazoer,74,66,68,75,75,72,76
1673,240451,jan-niklas beste,74,84,67,70,74,60,64
1674,247679,victor boniface,74,74,74,62,71,37,81
1675,236221,darko brasanac,74,50,70,72,71,72,71
1676,234054,carlos caceda,74,74,74,70,76,30,71
1677,210964,federico ceccherini,74,62,48,58,63,75,74
1678,252541,joris chotard,74,66,54,72,74,71,68
1679,199792,anders christiansen,74,69,73,72,76,65,72
1680,251988,andrea colpani,74,76,64,74,75,64,64
1681,233841,carlos cuesta,74,76,28,52,64,73,76
1682,193331,karl darlow,74,75,70,67,77,58,73
1683,261478,tasos douvikas,74,81,72,62,73,34,73
1684,204936,john egan,74,64,46,54,61,73,78
1685,231360,jalil elias,74,68,66,72,72,68,73
1686,242280,lewis ferguson,74,75,73,71,74,68,81
1687,241930,federico gattoni,74,71,60,59,64,75,75
1688,236533,robert glatzel,74,64,74,46,66,30,79
1689,228415,leonardo godoy,74,86,57,63,70,68,78
1690,226129,jon gorenc stankovic,74,45,46,59,66,75,82
1691,216325,angus gunn,74,75,71,72,76,48,71
1692,238126,guridi,74,63,66,70,76,62,56
1693,215202,lucas janson,74,83,70,66,77,41,65
1694,273990,jeffinho,74,87,55,66,80,35,47
1695,241842,ben johnson,74,75,38,62,67,73,71
1696,199739,josue,74,37,72,78,76,52,64
1697,241184,junior firpo,74,74,62,68,70,72,73
1698,269510,vaclav jurecka,74,74,75,66,70,49,77
1699,234870,efecan karaca,74,78,63,71,77,44,49
1700,242948,matej kovar,74,73,73,77,75,30,78
1701,213150,stanislav kritsyuk,74,71,74,70,72,48,75
1702,224389,jordan larsson,74,82,72,70,75,34,70
1703,193148,vincent le goff,74,67,60,67,70,71,71
1704,233230,kevin mac allister,74,76,55,60,72,74,79
1705,208522,horur magnusson,74,69,50,68,60,75,75
1706,263286,ales mandous,74,74,75,77,75,19,73
1707,235970,mario gonzalez,74,68,74,64,73,22,66
1708,254891,jose andres martinez,74,72,43,60,71,74,81
1709,209744,eugenio mena,74,75,52,69,70,70,72
1710,233372,bautista merlini,74,85,66,68,77,41,56
1711,261865,miguel gutierrez,74,77,53,70,74,69,65
1712,239778,jakub moder,74,64,70,74,72,69,72
1713,254247,mostafa mohamed,74,74,74,57,69,37,79
1714,195412,moises,74,66,74,73,71,71,78
1715,240640,leonardo morales,74,71,33,53,63,76,78
1716,221908,lewis morgan,74,84,72,69,74,63,67
1717,238097,na sang ho,74,89,72,64,74,36,75
1718,239575,gerzino nyamsi,74,40,33,51,56,74,81
1719,239712,masaya okugawa,74,79,65,69,77,43,45
1720,206114,kristoffer olsson,74,69,64,74,76,68,65
1721,231242,adam ounas,74,83,66,70,79,44,63
1722,243237,luca pellegrini,74,75,54,66,75,71,61
1723,247249,joel piroe,74,66,76,62,70,29,71
1724,238370,marin pongracic,74,65,26,52,63,73,75
1725,234458,carlos quintana,74,48,37,48,49,75,79
1726,210321,romell quioto,74,81,73,69,72,22,79
1727,231614,fabian reese,74,86,68,69,70,45,78
1728,224796,jorge rodriguez,74,61,61,62,69,73,80
1729,252512,anthony rouault,74,54,30,60,56,75,73
1730,211101,ruben blanco,74,79,72,73,74,53,70
1731,245209,michal sadilek,74,56,61,70,72,71,76
1732,255566,samu costa,74,62,63,67,68,70,73
1733,235454,malang sarr,74,66,52,69,65,75,74
1734,205369,rob schoofs,74,55,69,73,73,66,64
1735,253341,richard schunke,74,59,34,53,55,73,80
1736,230969,faiz selemani,74,82,73,71,77,56,61
1737,199158,sergio alvarez,74,59,65,67,67,70,80
1738,231089,ibrahima sissoko,74,59,60,70,68,72,84
1739,255718,ramon sosa,74,82,66,68,75,49,61
1740,216175,cican stankovic,74,75,73,62,77,42,74
1741,245157,stoichkov,74,73,76,69,75,46,70
1742,212151,thomas strakosha,74,74,73,72,75,43,71
1743,213242,adrien tameze,74,78,64,68,77,74,77
1744,268868,tiago gouveia,74,85,68,66,75,28,57
1745,257073,tiago tomas,74,88,70,58,77,39,69
1746,256853,malik tillman,74,81,68,67,78,59,65
1747,236947,jordan torunarigha,74,85,41,63,65,74,75
1748,246728,lassina traore,74,78,72,57,69,30,77
1749,238581,ruben vargas,74,84,69,66,78,54,64
1750,220085,luca waldschmidt,74,68,77,69,76,29,61
1751,186392,joel ward,74,51,52,68,66,77,70
1752,222400,harry winks,74,55,59,74,74,69,64
1753,238476,dan-axel zagadou,74,58,34,60,50,74,80
1754,199323,jaroslav zeleny,74,73,62,68,71,73,75
1755,247361,brenden aaronson,74,77,66,70,79,54,62
1756,211856,kevin akpoguma,74,77,48,59,70,75,74
1757,233113,alena,74,67,67,74,73,59,60
1758,239368,mitchel bakker,74,82,54,65,70,72,77
1759,254548,melvin bard,74,75,52,67,74,70,70
1760,220570,jan bednarek,74,48,22,54,55,74,76
1761,244706,kevin behrens,74,69,73,51,66,41,86
1762,247497,armel bella kotchap,74,78,25,50,50,74,77
1763,215061,dario benedetto,74,71,76,69,73,34,67
1764,262394,sam beukema,74,59,55,58,62,75,74
1765,237003,samuele birindelli,74,82,52,65,71,70,66
1766,241736,yann aurel bisseck,74,72,49,60,68,73,81
1767,244257,jonathan burkardt,74,79,73,67,77,43,75
1768,192816,leandro cabrera,74,55,45,55,54,75,80
1769,240289,calero,74,62,42,66,68,75,73
1770,229537,tomas cardona,74,47,41,49,58,75,77
1771,185144,massimo coda,74,61,75,58,71,25,65
1772,224294,lewis cook,74,59,63,74,77,66,66
1773,189456,liam cooper,74,48,35,56,57,75,72
1774,222429,andres cubas,74,69,50,66,71,73,56
1775,237031,bernardo cuesta,74,59,80,55,62,28,73
1776,231733,curro sanchez,74,76,73,72,74,42,50
1777,234147,dany mota,74,79,73,66,76,31,65
1778,220820,mory diaw,74,74,73,72,75,43,73
1779,214777,leandro diaz,74,69,74,63,69,27,74
1780,268534,andy diouf,74,74,66,69,76,66,75
1781,262042,maxime esteve,74,65,33,52,54,74,77
1782,186351,leroy fer,74,64,66,71,70,71,81
1783,270571,gabriel sara,74,76,74,74,75,59,80
1784,198230,german,74,45,40,57,54,76,78
1785,243608,ryan giles,74,89,57,73,73,62,65
1786,182945,max-alain gradel,74,74,74,71,77,42,61
1787,229150,pantelis hatzidiakos,74,73,52,66,69,73,75
1788,225024,mason holgate,74,69,43,68,65,74,71
1789,206516,will hughes,74,48,63,77,74,68,61
1790,216145,armando izzo,74,56,33,47,65,75,75
1791,242958,paul jaeckel,74,63,33,52,52,76,75
1792,194201,pontus jansson,74,50,42,54,60,73,76
1793,234935,joao talocha,74,71,38,62,67,69,77
1794,204152,jens jnsson,74,71,56,65,68,74,75
1795,213189,joo min kyu,74,65,76,56,70,44,81
1796,244193,jovane cabral,74,81,74,71,76,38,71
1797,265693,jakub kiwior,74,67,37,59,61,75,77
1798,192955,mateusz klich,74,64,71,74,72,66,71
1799,196885,carlos lampe,74,72,73,69,75,34,76
1800,231207,jhon lucumi,74,68,28,59,63,73,79
1801,241569,david martinez,74,78,54,69,66,72,78
1802,231007,josip misic,74,68,69,77,65,68,75
1803,203725,virgil misidjan,74,84,70,66,79,31,58
1804,244270,nikola moro,74,68,70,73,73,69,77
1805,244797,petar musa,74,83,73,62,69,39,82
1806,216275,phillipp mwene,74,79,50,66,74,68,70
1807,225206,khaled narey,74,82,68,68,75,62,73
1808,198285,lee nicholls,74,74,71,69,76,41,73
1809,186143,oliver norwood,74,48,66,77,67,68,63
1810,241171,armando obispo,74,73,42,60,66,72,79
1811,246284,oscar gil,74,78,49,66,70,69,71
1812,225908,reece oxford,74,65,33,54,61,75,76
1813,269626,ore petrovic,74,73,73,70,75,31,71
1814,241590,patric pfeiffer,74,72,35,47,57,74,81
1815,216497,maximilian philipp,74,77,75,69,77,42,59
1816,245132,denys popov,74,63,38,48,57,74,74
1817,263041,alexander prass,74,73,65,73,75,69,75
1818,240193,elvis rexhbecaj,74,66,66,71,74,68,73
1819,221584,jacob rinne,74,73,72,74,75,46,72
1820,241928,albert sambi lokonga,74,66,58,74,77,68,68
1821,233493,jorge sanchez,74,84,50,63,72,70,78
1822,273034,agustin sant'anna,74,74,59,70,70,73,58
1823,216218,lawrence shankland,74,66,77,62,72,28,78
1824,245940,silas,74,87,70,61,80,52,67
1825,243702,djed spence,74,88,43,61,74,68,63
1826,220821,carl starfelt,74,75,31,53,68,74,76
1827,212977,niklas stark,74,72,50,62,66,74,76
1828,245410,montassar talbi,74,60,30,42,57,75,77
1829,222475,morten thorsby,74,64,63,70,72,75,81
1830,212474,tiago silva,74,70,77,75,75,64,59
1831,223717,dorukhan tokoz,74,71,68,71,75,74,74
1832,229517,toni villa,74,74,65,73,77,53,48
1833,186569,sven ulreich,74,75,69,62,77,41,73
1834,225161,vallejo,74,66,42,56,64,76,64
1835,196889,simone verdi,74,76,73,75,78,43,49
1836,228245,marvin wanitzek,74,73,68,76,74,59,68
1837,225071,ben whiteman,74,69,67,75,71,68,77
1838,252208,rdvan ylmaz,74,86,50,66,77,67,59
1839,200601,yoon bit garam,74,68,68,76,72,61,66
1840,183491,zanka,74,53,39,58,57,74,78
1841,215443,philip zinckernagel,74,86,70,70,76,42,69
1842,263377,liel abada,74,88,71,67,74,41,58
1843,226103,akieme,74,78,44,60,70,70,69
1844,212883,daniel amartey,74,60,55,62,68,75,73
1845,240458,ander guevara,74,46,63,72,71,72,69
1846,225692,matthias bader,74,70,39,62,71,68,69
1847,237239,enis bardhi,74,71,78,77,79,58,53
1848,172723,asmir begovic,74,75,77,73,71,31,73
1849,228635,borja mayoral,74,64,74,67,74,38,65
1850,240332,brenner,74,79,71,64,77,32,57
1851,214990,matias catalan,74,82,58,66,65,74,78
1852,205989,calum chambers,74,62,56,70,68,75,70
1853,226536,omar colley,74,64,31,48,55,73,84
1854,262859,levi colwill,74,72,34,62,68,74,74
1855,236033,dani cardenas,74,74,71,73,77,44,68
1856,252143,daniel braganca,74,79,65,75,79,64,62
1857,259139,david costa,74,72,68,67,81,33,43
1858,254088,amad diallo,74,85,71,63,79,25,51
1859,236918,anders dreyer,74,78,73,70,76,36,63
1860,221413,rodrigo echeverria,74,72,65,66,70,74,82
1861,244456,martin erlic,74,63,34,49,52,74,74
1862,183520,fran merida,74,55,72,77,72,67,70
1863,210327,andreas gianniotis,74,77,70,65,77,38,70
1864,193116,maxime gonalons,74,40,61,70,67,73,66
1865,53110,craig gordon,74,75,72,66,77,33,73
1866,238004,albert gumundsson,74,84,73,68,78,36,71
1867,211908,gunay guvenc,74,73,72,72,76,55,71
1868,150724,joe hart,74,70,74,68,76,52,74
1869,252793,taylor harwood-bellis,74,67,36,60,65,74,74
1870,199244,lukas hejda,74,55,35,55,62,73,81
1871,216774,wesley hoedt,74,58,46,69,60,75,73
1872,234875,lucas holer,74,63,74,51,63,51,81
1873,243032,hugo duro,74,73,74,65,72,44,68
1874,212260,hwang ui jo,74,77,75,64,75,42,74
1875,199562,ilie sanchez,74,46,49,67,69,69,77
1876,231280,ivan alejo,74,80,72,72,76,46,67
1877,246928,ivan martin,74,74,71,74,77,59,52
1878,220348,iza carcelen,74,76,58,70,70,69,70
1879,241494,moritz jenz,74,69,29,50,55,72,81
1880,212432,jo hyeon woo,74,77,71,62,78,51,70
1881,232446,kaan kairinen,74,64,60,73,75,61,70
1882,220421,hassane kamara,74,84,59,67,73,67,76
1883,194845,wahbi khazri,74,67,78,75,76,43,70
1884,192678,kike garcia,74,54,75,64,72,44,72
1885,242998,klauss,74,64,74,62,66,36,85
1886,205365,jan kopic,74,76,71,72,75,36,60
1887,193133,jens stryger larsen,74,74,60,70,73,69,76
1888,262118,tino livramento,74,78,47,65,73,71,62
1889,215051,lisandro lopez,74,59,52,49,61,75,75
1890,220534,sebastiano luperto,74,64,58,62,64,76,71
1891,246321,daizen maeda,74,92,72,64,74,47,68
1892,242997,linton maina,74,86,62,68,76,29,55
1893,256942,eric martel,74,63,51,60,69,75,80
1894,199550,bruno martins indi,74,37,42,58,58,76,78
1895,242195,mark mckenzie,74,81,36,50,64,73,77
1896,227508,melero,74,49,75,73,70,70,74
1897,258180,sebastian meza,74,74,70,75,75,33,74
1898,254551,georges mikautadze,74,80,76,70,78,37,69
1899,226627,takumi minamino,74,76,73,69,79,38,61
1900,259694,mingueza,74,74,35,65,64,72,74
1901,227647,maximilian mittelstadt,74,76,61,67,73,70,67
1902,241933,monchu,74,69,70,73,72,67,66
1903,223573,munir,74,74,72,68,76,48,75
1904,194171,knowledge musona,74,72,72,73,74,42,76
1905,202078,darlington nagbe,74,76,67,71,78,63,73
1906,261188,iliman ndiaye,74,84,74,64,80,37,66
1907,175895,vadis odjidja-ofoe,74,43,69,75,72,68,74
1908,243481,marcus holmgren pedersen,74,90,49,68,72,66,70
1909,233092,joaquin pereyra,74,67,67,75,73,63,66
1910,220165,joel pohjanpalo,74,68,75,62,70,37,72
1911,213577,puertas,74,76,72,71,73,43,74
1912,186561,aaron ramsey,74,47,68,77,77,65,61
1913,253416,raul garcia,74,70,74,62,71,25,68
1914,240683,ludovit reis,74,75,63,70,78,67,72
1915,205965,stefan ristovski,74,81,61,66,68,71,79
1916,229266,joe rodon,74,54,32,51,57,75,73
1917,192906,luis miguel rodriguez,74,64,77,75,79,43,67
1918,208622,ruben sobrino,74,75,74,71,76,37,63
1919,263893,amir sayoud,74,74,71,73,77,32,65
1920,243133,joe scally,74,81,43,63,71,71,72
1921,222692,benno schmitz,74,61,50,71,70,75,74
1922,204688,stefan schwab,74,63,71,75,72,70,75
1923,199577,sergi gomez,74,60,46,61,60,74,72
1924,206652,sergio rico,74,73,73,73,76,47,73
1925,216820,moses simon,74,88,68,68,78,33,61
1926,232711,jens stage,74,73,65,70,72,72,81
1927,225995,petar stojanovic,74,78,51,70,71,69,73
1928,236600,japhet tanganga,74,73,33,63,70,75,77
1929,185239,omer toprak,74,62,39,59,67,76,72
1930,222390,unai lopez,74,70,70,77,76,67,68
1931,228729,bruno valdez,74,56,40,58,58,74,80
1932,202849,jannik vestergaard,74,33,48,61,48,74,77
1933,245597,victor gomez,74,80,51,72,73,68,69
1934,219244,david von ballmoos,74,75,75,74,74,50,73
1935,188942,victor wanyama,74,50,63,65,70,71,88
1936,241496,timothy weah,74,85,70,67,75,63,70
1937,222514,freddie woodman,74,76,71,64,77,47,71
1938,270673,warren zaire-emery,74,75,62,71,75,69,71
1939,187132,carlos zambrano,74,53,48,59,66,73,77
1940,223139,akim zedadka,74,80,55,65,72,67,66
1941,236369,cedric zesiger,74,62,45,57,61,72,81
1942,186148,ron-robert zieler,74,72,71,70,76,48,75
1943,229956,lawrence ati zigi,74,75,69,65,77,40,74
1944,201290,robert zulj,74,60,75,76,73,40,73
1945,246688,saud abdulhamid,74,91,42,58,68,68,76
1946,246748,aihen munoz,74,77,54,69,73,72,70
1947,211857,alex munoz,74,82,68,64,66,70,81
1948,262642,zeki amdouni,74,72,74,69,76,46,70
1949,235735,ethan ampadu,74,66,49,63,69,74,70
1950,199626,andre andre,74,63,69,75,75,68,70
1951,264699,kristjan asllani,74,66,61,73,73,69,61
1952,252022,giorgos athanasiadis,74,74,71,70,78,32,74
1953,241821,mohamed bayo,74,68,75,60,73,26,63
1954,184111,christian benteke,74,46,75,62,67,32,75
1955,245491,pietro beruatto,74,70,43,59,65,74,69
1956,241750,saad bguir,74,70,71,72,76,33,66
1957,209818,joshua brenet,74,86,53,67,73,69,70
1958,220196,david brooks,74,66,71,75,78,48,58
1959,210044,christian burgess,74,37,34,53,51,76,80
1960,199776,luca caldirola,74,43,42,63,60,76,69
1961,258966,andrea cambiaso,74,75,54,70,74,69,60
1962,238230,jaminton campaz,74,80,71,71,74,30,55
1963,213884,ryan christie,74,77,71,72,75,65,75
1964,190456,nathaniel clyne,74,63,60,70,71,74,64
1965,220785,antonio colak,74,67,76,58,70,34,76
1966,216481,jake cooper,74,52,32,48,53,74,82
1967,211826,rafael czichos,74,58,47,59,61,74,77
1968,202429,danny da costa,74,78,56,65,69,71,81
1969,239881,danilo,74,75,74,61,74,25,72
1970,245370,ersin destanoglu,74,74,74,72,74,38,75
1971,216643,leo dubois,74,68,58,73,71,73,70
1972,224213,tyronne ebuehi,74,87,51,60,72,69,72
1973,226385,cristian espinoza,74,81,69,69,73,42,65
1974,256725,fabio carvalho,74,78,68,68,77,45,51
1975,226671,federico fattori,74,67,54,68,72,70,76
1976,239373,zian flemming,74,71,75,72,73,57,78
1977,208509,thomas foket,74,70,57,68,71,72,72
1978,203177,dimitri foulquier,74,74,60,64,67,73,76
1979,261050,francisco conceicao,74,81,62,68,82,32,43
1980,237595,marco friedl,74,73,42,61,67,75,75
1981,257899,kanya fujimoto,74,77,68,72,75,52,53
1982,212153,roberto gagliardini,74,47,63,70,71,75,71
1983,239842,georgios giakoumakis,74,70,74,51,66,28,78
1984,224396,yeimar gomez andrade,74,66,33,49,57,73,85
1985,228645,lukas gortler,74,68,69,76,69,57,79
1986,239550,andreaw gravillon,74,70,42,48,55,74,77
1987,231835,thomas henry,74,57,74,64,66,39,78
1988,211378,jackson irvine,74,72,68,70,69,72,79
1989,228410,daniel iversen,74,75,73,69,76,45,72
1990,214766,carlos izquierdoz,74,48,53,53,53,75,82
1991,224263,jonjoe kenny,74,71,49,64,69,73,69
1992,251392,tom krau,74,76,66,66,73,71,75
1993,204341,luis neto,74,58,37,54,56,77,72
1994,248465,ian maatsen,74,83,58,68,75,68,64
1995,229575,daniel mancini,74,80,69,70,76,59,68
1996,252327,manu sanchez,74,73,44,62,68,72,60
1997,215057,ivan marcone,74,45,62,71,68,72,77
1998,243007,lukas masopust,74,80,66,69,75,68,76
1999,211784,neal maupay,74,69,76,67,71,41,72
2000,198658,fredrik midtsj,74,76,63,73,72,72,78
2001,261417,kevin mier,74,74,71,67,77,43,70
2002,214988,leonel miranda,74,75,67,75,75,67,68
2003,231240,emre mor,74,89,65,66,83,38,59
2004,225696,murilo,74,86,69,66,77,25,65
2005,231448,reiss nelson,74,86,66,69,78,36,55
2006,234045,henry onyekuru,74,92,70,63,76,35,56
2007,224811,ivan ordets,74,63,53,49,46,75,82
2008,227884,bright osayi-samuel,74,93,58,62,78,66,81
2009,256196,willian pacho,74,83,32,56,59,73,79
2010,247643,filip panak,74,70,53,66,70,74,73
2011,246836,amos pieper,74,66,32,52,52,77,75
2012,235842,andrea pinamonti,74,74,76,53,71,27,73
2013,214933,diego rodriguez,74,72,71,76,75,45,72
2014,210423,albert rusnak,74,74,72,73,75,52,64
2015,270046,lukas sadilek,74,69,63,73,73,68,69
2016,212613,wesley said,74,72,74,67,77,30,58
2017,223302,samu,74,77,70,70,78,58,62
2018,198143,samu saiz,74,76,73,73,77,31,69
2019,238555,jefferson savarino,74,82,71,67,78,37,64
2020,241811,sergio gomez,74,69,70,75,77,69,65
2021,198200,benjamin stambouli,74,51,58,66,71,71,75
2022,258775,luka sucic,74,76,73,74,74,49,66
2023,211506,john swift,74,64,74,74,76,58,59
2024,237328,nathan tella,74,88,69,65,76,33,58
2025,183714,simon terodde,74,54,76,55,66,38,77
2026,251806,quinten timber,74,74,61,70,78,69,80
2027,216247,marcel tisserand,74,72,58,67,67,73,82
2028,245751,hassan tombakti,74,87,34,58,65,75,79
2029,176920,miguel angel torren,74,68,49,65,63,74,76
2030,258607,toti gomes,74,76,47,63,63,74,75
2031,212729,toze,74,74,76,76,79,54,58
2032,216814,salih ucan,74,57,70,75,75,66,65
2033,213815,mikael uhre,74,88,73,51,70,33,78
2034,204308,hendrik van crombrugge,74,75,72,76,74,37,76
2035,234905,dante vanzeir,74,85,74,67,73,36,72
2036,179765,emiliano vecchio,74,64,72,76,73,60,70
2037,238743,haji wright,74,81,72,54,67,24,82
2038,237566,kristoffer zachariassen,74,74,70,69,72,68,75
2039,220132,zaldua,74,62,37,66,65,73,73
2040,239732,szymon zurkowski,74,78,73,72,75,69,79
