,id,name,overall,pace,shooting,passing,dribbling,defense,physical,player_positions,club_position,value_eur,wage_eur,club_name,preferred_foot,player_tags,player_traits
3753,229692,jannik huth,71,71,66,75,74,59,68,GK,GK,1400000.0,11000.0,Paderborn,Right,,
3754,224584,jairo,71,89,66,66,71,63,59,"LM, RM, LB",LB,1800000.0,7000.0,FC Cartagena,Left,,"Rapid, Quick Step"
3755,265195,elias jelert,71,85,56,62,72,64,72,"RB, LB",RB,4900000.0,11000.0,København,Right,,"Anticipate, Rapid"
3756,227790,jeong seung hyun,71,44,33,52,45,71,80,CB,RCB,1600000.0,8000.0,Ulsan,Right,,"Jockey, Slide Tackle, Bruiser"
3757,221605,alexander jeremejeff,71,67,69,61,63,29,71,ST,SUB,1900000.0,700.0,Panathinaikos,Right,,Finesse Shot
3758,250997,jose gragera,71,58,50,67,66,72,74,"CDM, CM, CB",SUB,3900000.0,6000.0,Espanyol,Right,,"Slide Tackle, Aerial"
3759,192715,juanpe,71,51,37,55,48,70,77,CB,SUB,1200000.0,15000.0,Girona,Right,,Power Header
3760,211626,damian kadzior,71,89,66,68,70,46,66,"RM, LM, CF",RM,1600000.0,7000.0,Piast Gliwice,Left,,"Finesse Shot, Long Ball Pass, Whipped Cross"
3761,199761,marcin kaminski,71,53,57,63,60,72,71,CB,LCB,1300000.0,8000.0,Schalke 04,Left,,Long Ball Pass
3762,256970,adam karabec,71,73,65,69,74,34,62,"LW, RW, CAM",SUB,4000000.0,500.0,Sparta Praha,Left,,"Technical, Flair"
3763,199413,tobias kempe,71,61,73,76,72,55,68,"CM, CAM",SUB,875000.0,15000.0,Darmstadt 98,Right,,"Power Shot, Whipped Cross"
3764,213317,kim jin su,71,83,43,64,67,65,69,"LB, LWB",SUB,1400000.0,7000.0,Jeonbuk Motors,Left,,"Dead Ball, Whipped Cross, Block, Long Throw"
3765,242166,amor layouni,71,85,71,64,70,41,72,"RW, LW",RW,1800000.0,6000.0,Häcken,Left,,
3766,142707,lisandro lopez,71,61,72,70,72,53,60,"ST, CAM, LW",LS,,7000.0,Sarmiento,Right,,Trivela
3767,258946,matteo lovato,71,69,30,52,60,72,71,CB,RCB,3900000.0,15000.0,Salernitana,Right,,Anticipate
3768,236258,nilson loyola,71,79,50,58,62,68,55,"LB, LM",SUB,1700000.0,800.0,Sporting Cristal,Left,,
3769,231258,ramiro macagno,71,73,70,67,71,30,69,GK,GK,2000000.0,8000.0,Platense,Right,,
3770,270597,antoine makoumbou,71,76,54,65,75,67,77,"CDM, CM",RDM,3400000.0,14000.0,Cagliari,Right,,Slide Tackle
3771,256614,marquinhos,71,84,69,63,76,27,69,CAM,SUB,3000000.0,650.0,Ferencváros,Left,,"Technical, Acrobatic"
3772,262083,agustin martegani,71,70,69,69,74,50,62,"CAM, CM, RW",SUB,4200000.0,9000.0,Salernitana,Left,,"Technical, Flair"
3773,226798,mauricio martinez,71,58,59,66,69,65,79,"CDM, CM, CB",LDM,1600000.0,650.0,LDU Quito,Right,,"Long Ball Pass, Tiki Taka, Bruiser"
3774,214955,emmanuel mas,71,78,60,65,69,67,73,"LB, LWB",LWB,700000.0,9000.0,Colón,Left,,Long Throw
3775,173671,kyle mcfadzean,71,32,37,49,51,71,79,CB,CB,325000.0,17000.0,Coventry City,Right,,Bruiser
3776,239443,danny mcnamara,71,78,41,60,67,66,70,"RB, RWB",SUB,2500000.0,14000.0,Millwall,Right,,
3777,216701,hernan menosse,71,45,42,41,38,75,75,CB,RCB,325000.0,550.0,Peñarol,Right,,"Power Header, Anticipate, Bruiser"
3778,162280,adrian mierzejewski,71,68,70,73,75,48,69,"CM, CAM, ST",LS,600000.0,6000.0,Henan,Left,,"Pinged Pass, Long Ball Pass, Tiki Taka, Flair, Trivela"
3779,248060,valentin mihaila,71,86,65,65,72,33,58,"LM, LW",SUB,3000000.0,3000.0,Parma,Right,,Rapid
3780,247648,kamal miller,71,81,48,62,66,68,81,CB,LCB,2200000.0,5000.0,Inter Miami,Left,,Slide Tackle
3781,214343,didier moreno,71,70,40,58,62,68,81,"CDM, CM",LDM,1300000.0,3000.0,Junior,Right,,"Long Ball Pass, Tiki Taka, Jockey, Anticipate, Relentless"
3782,240982,junior moreno,71,62,58,68,64,68,75,"CDM, CM",LCM,1600000.0,6000.0,Cincinnati,Right,,
3783,219546,jesus murillo,71,81,38,54,62,71,79,"CB, RB",SUB,1700000.0,6000.0,Los Angeles FC,Right,,
3784,242614,ionut nedelcearu,71,73,48,56,57,69,79,CB,SUB,2000000.0,3000.0,Palermo,Right,,"Power Header, Slide Tackle"
3785,272733,oberdan,71,64,62,65,68,65,68,"CDM, CM",LDM,1900000.0,5000.0,Pohang Steelers,Right,,"Anticipate, Relentless"
3786,248712,oh hyun gyu,71,78,70,52,66,34,84,ST,SUB,4200000.0,29000.0,Celtic,Right,#Strength,
3787,220148,nicolas orsini,71,77,68,57,67,31,73,ST,SUB,1900000.0,14000.0,Unión Santa Fe,Right,,
3788,223206,cristian ortiz,71,76,69,64,71,41,53,"CAM, LM, LW",LM,1800000.0,850.0,Barcelona Guayaquil,Right,,Rapid
3789,196934,oguzhan ozyakup,71,58,67,75,76,57,60,"CM, CAM",SUB,1800000.0,10000.0,Fortuna Sittard,Right,,"Technical, First Touch"
3790,214207,felipe pardo,71,69,72,70,71,38,75,"RM, CAM, RW",SUB,1500000.0,3000.0,Independiente Medellín,Right,,"Power Shot, Rapid"
3791,243673,park jin seob,71,68,54,59,63,71,83,"CDM, CB",SUB,2200000.0,7000.0,Jeonbuk Motors,Right,,"Power Header, Long Ball Pass, Jockey, Anticipate, Slide Tackle, Bruiser, Aerial"
3792,248710,paulino,71,74,65,67,73,32,52,"RM, LM, ST",SUB,2200000.0,7000.0,Real Oviedo,Left,,"Finesse Shot, Technical"
3793,263810,pedro malheiro,71,75,58,62,72,66,59,"RB, RWB",RB,4000000.0,8000.0,Boavista,Right,,"Whipped Cross, Block, Anticipate, First Touch, Press Proven"
3794,258371,pep chavarria,71,83,49,64,67,64,75,LB,SUB,2600000.0,11000.0,Rayo Vallecano,Left,#Engine,"Rapid, Quick Step, Relentless"
3795,211274,martin perez guedes,71,80,66,71,68,64,69,"CM, CAM, RM",LCM,1500000.0,850.0,Universitario,Right,,
3796,215181,gino peruzzi,71,72,49,63,68,66,70,"RB, RWB",RB,1400000.0,850.0,Alianza Lima,Right,,
3797,227604,felix platte,71,73,69,54,63,25,75,ST,SUB,2200000.0,15000.0,Paderborn,Right,#Strength,
3798,223596,smail prevljak,71,53,77,59,68,24,71,ST,RES,1900000.0,11000.0,Hertha BSC,Right,,
3799,266039,pubill,71,75,56,61,66,66,78,"RB, RWB",RB,3900000.0,11000.0,Almería,Right,,"Block, Bruiser, Relentless, Aerial"
3800,267794,piero quispe,71,83,62,67,74,51,61,"CAM, CM",CAM,2900000.0,650.0,Universitario,Right,,"Technical, Trickster"
3801,231073,boris radunovic,71,73,68,69,75,42,68,GK,GK,2300000.0,13000.0,Cagliari,Right,,"Far Throw, Footwork"
3802,253718,ignacio ramirez,71,70,72,52,65,25,64,ST,ST,2500000.0,750.0,Nacional,Right,,Power Header
3803,225204,raul guti,71,65,66,69,68,65,78,"CM, CDM",CDM,2400000.0,7000.0,Elche,Right,,
3804,269622,federico redondo,71,70,60,70,70,68,72,"CM, CDM",RCM,4100000.0,7000.0,Argentinos Juniors,Right,,"Long Ball Pass, Press Proven"
3805,232437,federico ricca,71,64,50,60,66,73,69,"CB, LB",LCB,1800000.0,10000.0,OH Leuven,Left,,Slide Tackle
3806,204549,davy roef,71,72,71,70,70,51,70,GK,SUB,1300000.0,11000.0,Gent,Right,,
3807,238157,mads roerslev,71,69,45,65,67,65,69,"RWB, RB",SUB,2500000.0,24000.0,Brentford,Right,,
3808,233943,ronaldo vieira,71,71,58,65,72,67,73,"CDM, CM",SUB,2600000.0,2000.0,Sampdoria,Right,,
3809,211299,kelle roos,71,74,66,71,74,42,68,GK,GK,1000000.0,5000.0,Aberdeen,Right,,Footwork
3810,263785,ruan,71,63,29,44,59,73,65,CB,LCB,2400000.0,9000.0,Sassuolo,Right,,
3811,241708,modibo sagnan,71,62,32,55,55,71,74,CB,LCB,2600000.0,9000.0,FC Utrecht,Left,,Jockey
3812,224459,victor salazar,71,88,48,57,68,64,71,"RB, RWB",SUB,1600000.0,650.0,Olimpia,Right,#Acrobat,Rapid
3813,226228,freddy salazar,71,88,69,66,73,42,73,"RW, RM, ST",RW,1900000.0,2000.0,Rionegro Águilas,Right,#Acrobat,"Power Shot, Slide Tackle, Rapid, Flair"
3814,259043,matisse samoise,71,76,61,68,68,64,72,"RM, RWB, RB",RB,4200000.0,11000.0,Gent,Right,#Engine,Rapid
3815,182882,carlos sanchez,71,40,58,66,65,71,69,"CDM, CM, CB",LCM,375000.0,6000.0,San Lorenzo,Right,,Slide Tackle
3816,262237,arouna sangante,71,58,33,56,57,71,75,CB,CB,3900000.0,8000.0,Le Havre,Right,,Power Header
3817,229286,tim skarke,71,85,68,60,73,45,55,"RM, LM, RWB",SUB,2000000.0,20000.0,Darmstadt 98,Right,,Rapid
3818,269402,hrvoje smolcic,71,68,28,46,58,72,73,CB,RES,3900000.0,17000.0,Eintracht Frankfurt,Left,,
3819,215323,ali sowe,71,72,70,60,71,31,76,ST,ST,1900000.0,11000.0,Ankaragücü,Right,,
3820,167993,vladimir stojkovic,71,65,67,68,70,54,79,GK,GK,210000.0,7000.0,Al Fayha,Right,,
3821,213846,cristian suarez,71,66,41,61,61,72,71,"CB, LB, RB",LCB,325000.0,2000.0,Palestino,Right,,Slide Tackle
3822,230872,mile svilar,71,72,68,66,74,58,67,GK,SUB,2400000.0,20000.0,Roma,Right,,
3823,257170,oleksandr syrota,71,69,27,42,49,73,74,CB,RCB,3900000.0,500.0,Dynamo Kyiv,Left,,
3824,205985,isaac kiese thelin,71,59,70,59,65,37,82,ST,ST,1600000.0,7000.0,Malmö FF,Right,,Finesse Shot
3825,199131,anton tinnerholm,71,70,52,65,67,66,75,RB,RES,1300000.0,6000.0,Malmö FF,Right,#Engine,"Rapid, Long Throw"
3826,201049,lorenzo tonelli,71,50,31,43,58,74,62,CB,RES,900000.0,7000.0,Empoli,Right,,Power Header
3827,225151,adama traore,71,76,65,72,74,61,66,"CAM, CM, RW",RW,1900000.0,13000.0,Hull City,Left,,Technical
3828,200930,luca tremolada,71,76,67,71,73,51,58,"CAM, CM, CF",CAM,1600000.0,3000.0,Modena,Left,,"Finesse Shot, Dead Ball, Pinged Pass, Technical"
3829,213414,william troost-ekong,71,58,32,44,43,72,77,CB,RCB,1600000.0,850.0,PAOK,Right,,Power Header
3830,207593,jere uronen,71,62,57,69,68,68,70,LB,SUB,1700000.0,6000.0,Charlotte,Left,,Anticipate
3831,205089,mattia valoti,71,54,69,73,73,54,56,"CM, CF, ST",LCM,1800000.0,29000.0,Pisa,Right,,
3832,220649,stefano vecchia,71,74,69,67,72,34,68,"LM, CAM, ST",LM,1900000.0,6000.0,Malmö FF,Right,,"Finesse Shot, Technical, Flair"
3833,173160,nicolas viola,71,57,66,76,73,59,66,"CM, CDM, CAM",RES,1200000.0,16000.0,Cagliari,Left,,
3834,244661,vitinho,71,83,45,64,73,65,67,"RB, RM, LB",SUB,3600000.0,22000.0,Burnley,Right,,Technical
3835,199715,vitolo,71,69,72,69,71,40,68,"LM, ST",RES,1200000.0,28000.0,Atlético Madrid,Right,,
3836,182224,wang dalei,71,70,69,70,72,60,68,GK,GK,325000.0,10000.0,Shandong Taishan,Right,,Far Throw
3837,194017,andreas weimann,71,81,72,65,71,45,73,"CAM, CM, ST",SUB,1600000.0,22000.0,Bristol City,Right,,Rapid
3838,236935,hannes wolf,71,77,68,67,73,36,68,"LM, CAM, LB",SUB,2800000.0,15000.0,Borussia Mönchengladbach,Left,,Technical
3839,226507,jerry yates,71,78,71,57,72,29,68,ST,LS,2400000.0,20000.0,Swansea City,Right,,Flair
3840,268656,alessandro zanoli,71,73,40,62,69,68,70,"RB, RM",RES,4000000.0,22000.0,Napoli,Right,,
3841,202716,abdon prats,71,63,73,60,71,29,66,ST,SUB,1800000.0,17000.0,Mallorca,Left,,
3842,205551,alvaro lemos,71,83,64,64,70,63,80,"RB, RM",SUB,1600000.0,12000.0,Las Palmas,Right,,"Jockey, Block, Anticipate"
3843,226170,emiliano amor,71,50,36,48,53,71,78,CB,RES,1900000.0,8000.0,Colo-Colo,Right,,
3844,228419,mads juel andersen,71,47,34,45,50,70,82,CB,CB,2200000.0,24000.0,Luton Town,Right,,"Long Ball Pass, Jockey, Intercept, Bruiser, Aerial"
3845,214369,andres andrade,71,79,73,70,71,41,62,"CAM, CM, LM",SUB,875000.0,900.0,Alianza Lima,Right,,"Power Shot, Technical, Flair, Trickster"
3846,197402,anselmo,71,65,67,67,72,68,82,"CM, CDM, CAM",RCM,875000.0,16000.0,Al Wahda,Right,,"Bruiser, Press Proven"
3847,234122,artur,71,62,51,63,68,68,77,"CDM, CM",RDM,1900000.0,5000.0,Houston Dynamo,Right,,Long Ball Pass
3848,232693,chidozie awaziem,71,72,39,49,61,70,77,CB,SUB,2300000.0,9000.0,Boavista,Right,,Long Ball Pass
3849,243585,gavin bazunu,71,72,68,73,74,47,67,GK,GK,4000000.0,13000.0,Southampton,Right,,"Far Throw, Footwork"
3850,238222,felix beijmo,71,84,42,58,66,64,76,"RWB, RB",RWB,3200000.0,10000.0,AGF,Right,,
3851,205363,matteo bianchetti,71,57,35,56,58,72,73,CB,CB,1500000.0,3000.0,Cremonese,Right,,"Block, Aerial"
3852,227153,cristian borja,71,83,50,64,69,66,73,"LB, CB, LM",SUB,1600000.0,9000.0,Sporting Braga,Left,,Rapid
3853,224510,walter bou,71,73,73,64,72,49,74,"ST, CAM, LW",CAM,1900000.0,11000.0,Vélez Sarsfield,Right,,Trivela
3854,215108,julio buffarini,71,75,58,64,70,65,78,RB,SUB,700000.0,9000.0,Independiente,Right,,"Slide Tackle, Rapid"
3855,229319,jhonder cadiz,71,62,70,54,68,32,75,ST,ST,2000000.0,7000.0,Famalicão,Right,,Aerial
3856,257711,riccardo calafiori,71,69,48,58,69,68,79,"LB, CB",SUB,4000000.0,13000.0,Bologna,Left,,Intercept
3857,211561,cassiano,71,66,70,54,65,27,72,"ST, RW, CAM",ST,900000.0,7000.0,Estoril,Right,,Power Header
3858,202858,fabian castillo,71,86,70,63,76,43,72,"ST, LM, RM",SUB,1200000.0,7000.0,Colo-Colo,Right,,"Rapid, Flair"
3859,269456,muhammed cham,71,76,67,65,72,26,47,,,,,,,,
3860,204269,zander clark,71,71,65,70,77,31,73,GK,GK,1000000.0,5000.0,Hearts,Right,,
3861,221600,matt clarke,71,52,37,53,62,71,78,CB,RES,2200000.0,17000.0,Middlesbrough,Left,#Strength,"Power Header, Bruiser"
3862,221740,enzo crivelli,71,64,69,61,65,35,84,ST,LS,1900000.0,12000.0,Servette,Right,#Strength,"Power Header, Aerial"
3863,231423,casper de norre,71,66,64,67,72,67,70,"CM, LM, CDM",SUB,2400000.0,18000.0,Millwall,Right,,"Long Ball Pass, Whipped Cross, Slide Tackle"
3864,240097,flynn downes,71,66,53,68,69,67,72,"CDM, CM",CM,2700000.0,28000.0,Southampton,Right,,Slide Tackle
3865,252590,fer nino,71,64,72,59,67,35,69,ST,LS,3800000.0,6000.0,Burgos,Right,,
3866,213432,facundo ferreyra,71,54,71,58,73,30,69,ST,SUB,1500000.0,9000.0,Sarmiento,Right,,"Finesse Shot, Power Header"
3867,242236,ferro,71,52,42,54,59,72,74,CB,SUB,2200000.0,650.0,Hajduk Split,Right,,Long Ball Pass
3868,236721,lamine fomba,71,68,52,63,72,69,80,"CDM, CM",LCM,2400000.0,6000.0,Saint-Étienne,Right,,
3869,251615,francisco moura,71,70,55,65,72,68,67,"LB, LM",LB,3600000.0,5000.0,Famalicão,Left,,
3870,211844,nicolas gavory,71,62,62,70,70,68,69,"LB, CB",LB,1700000.0,16000.0,Fortuna Düsseldorf,Left,,
3871,209449,gerso,71,91,64,59,75,41,53,"LW, RW",LW,1500000.0,6000.0,Incheon United,Left,"#Speedster, #Acrobat","Finesse Shot, Rapid, Flair, Quick Step"
3872,215351,gabriel graciani,71,75,70,68,70,49,76,RM,RM,1800000.0,8000.0,Instituto,Right,,
3873,263139,dominik greif,71,69,72,76,69,18,70,GK,SUB,2200000.0,12000.0,Mallorca,Right,,Far Throw
3874,225117,nicolas haas,71,76,61,71,72,63,67,"CM, CDM",SUB,2100000.0,8000.0,Luzern,Right,,
3875,222045,craig halkett,71,59,50,57,61,71,75,CB,RES,1900000.0,6000.0,Hearts,Right,,"Power Header, Bruiser"
3876,209063,sebastian holmen,71,52,36,49,51,72,76,CB,RCB,1300000.0,4000.0,Elfsborg,Right,,Slide Tackle
3877,188154,lewis holtby,71,59,64,74,73,61,68,"CM, CDM",SUB,1500000.0,16000.0,Holstein Kiel,Left,,"Anticipate, Slide Tackle, Technical, Flair, First Touch, Trivela"
3878,270141,franco israel,71,72,70,70,73,31,71,GK,SUB,4500000.0,6000.0,Sporting CP,Right,,
3879,234640,bakery jatta,71,88,69,66,69,39,76,RW,RW,2400000.0,19000.0,Hamburger SV,Right,,"Rapid, Quick Step"
3880,231588,joan sastre,71,77,41,59,67,68,65,"RB, LB",SUB,2100000.0,850.0,PAOK,Right,,
3881,241643,viktor johansson,71,72,69,68,73,32,71,GK,GK,2000000.0,7000.0,Rotherham United,Right,,
3882,259569,marco john,71,74,53,69,72,63,57,"LWB, LM",SUB,4000000.0,13000.0,TSG Hoffenheim,Left,,"Anticipate, Slide Tackle"
3883,250855,sebastian jrgensen,71,78,63,64,69,24,58,"RM, LM",RM,3000000.0,5000.0,Malmö FF,Left,,Flair
3884,260644,kaio jorge,71,70,70,59,76,25,60,ST,SUB,4200000.0,41000.0,Frosinone,Right,,
3885,261663,ismael kandouss,71,54,29,47,59,71,78,CB,SUB,2200000.0,12000.0,Gent,Right,,Aerial
3886,220075,mohammed kanno,71,75,68,70,71,67,74,"CM, CDM",RCM,1900000.0,24000.0,Al Hilal,Right,,"Power Shot, Aerial"
3887,232823,hayao kawabe,71,82,69,69,72,65,73,"CM, CAM",SUB,2000000.0,11000.0,Standard Liège,Right,,Long Ball Pass
3888,256118,yannik keitel,71,65,48,63,66,69,73,"CDM, CM",SUB,2600000.0,13000.0,SC Freiburg,Right,,
3889,220175,olivier kemen,71,75,68,66,73,67,80,"CM, CAM, CDM",RCM,2200000.0,10000.0,Kayserispor,Right,,"Slide Tackle, Rapid"
3890,199912,sonny kittel,71,66,71,73,75,32,55,"CF, LW, CM",SUB,1800000.0,8000.0,Raków Częstochowa,Right,,"Dead Ball, Technical, Flair, Trivela"
3891,202088,felix klaus,71,77,66,65,73,39,66,"RM, LM",RM,1800000.0,17000.0,Fortuna Düsseldorf,Right,,Rapid
3892,222428,juan cruz komar,71,63,36,50,53,71,76,CB,SUB,2200000.0,10000.0,Rosario Central,Right,,"Jockey, Block, Aerial"
3893,268312,sael kumbedi,71,82,42,62,72,65,62,"RB, RWB",SUB,4200000.0,6000.0,Olympique Lyonnais,Right,,
3894,236498,sam lammers,71,68,72,62,73,34,65,"CF, ST, CAM",RF,2500000.0,33000.0,Rangers,Left,,"Finesse Shot, Technical, Trivela"
3895,231753,jeremy livolant,71,78,71,66,72,57,70,"LM, ST, RM",SUB,2500000.0,6000.0,Bordeaux,Right,,"Whipped Cross, Rapid"
3896,242342,gaston lodico,71,76,58,70,74,56,58,"LM, CAM, CM",CAM,2500000.0,8000.0,Instituto,Right,,
3897,222123,aaron long,71,78,39,54,60,68,82,CB,RCB,1500000.0,5000.0,Los Angeles FC,Right,,"Power Header, Pinged Pass"
3898,205942,silviu lung,71,70,69,68,72,37,72,GK,RES,325000.0,4000.0,CSM Politehnica Iași,Right,,
3899,232826,francis mac allister,71,68,47,65,69,70,65,"CDM, CM",RDM,2000000.0,9000.0,Rosario Central,Right,,"Block, Slide Tackle"
3900,235636,mads emil madsen,71,62,61,71,72,68,74,"CM, CDM",LCM,2700000.0,10000.0,AGF,Left,,"Pinged Pass, Long Ball Pass, Flair, First Touch"
3901,239397,braydon manu,71,90,67,63,77,37,70,"ST, RM, LM",SUB,2500000.0,17000.0,Darmstadt 98,Right,#Speedster,"Rapid, Flair, Quick Step"
3902,255878,gaston martirena,71,81,64,67,68,65,60,RB,RB,2400000.0,10000.0,Racing Club,Right,,"Power Header, Intercept"
3903,169115,andrea masiello,71,32,37,55,56,73,69,CB,LCB,325000.0,2000.0,Südtirol,Right,,"Long Ball Pass, Jockey, Block"
3904,229337,matheus pereira,71,67,64,69,75,66,68,CDM,LDM,2600000.0,6000.0,SD Eibar,Left,,"Chip Shot, Tiki Taka, Technical"
3905,243392,rabbi matondo,71,92,66,63,72,38,52,"LW, ST, LM",SUB,2500000.0,29000.0,Rangers,Right,#Speedster,"Rapid, Quick Step"
3906,247395,luke mcnally,71,51,35,52,62,71,77,CB,RCB,3500000.0,22000.0,Stoke City,Right,,"Slide Tackle, Aerial"
3907,224374,maicol medina,71,68,60,63,67,67,68,"CDM, CM",CDM,2500000.0,1000.0,Deportivo Pereira,Left,,
3908,221569,yorleys mena,71,66,73,50,67,35,67,ST,LS,1600000.0,550.0,César Vallejo,Right,,
3909,198970,jonathan mensah,71,61,46,56,54,69,81,CB,SUB,1000000.0,5000.0,San Jose Earthquakes,Right,,Power Header
3910,222457,bernard mensah,71,75,70,71,74,62,68,"CM, CAM",LCM,1900000.0,15000.0,Al Tai,Right,,Technical
3911,243431,miguel rubio,71,45,29,46,45,70,68,CB,RCB,3400000.0,11000.0,Granada,Right,,"Intercept, Anticipate"
3912,202605,alexander milosevic,71,52,53,58,56,71,78,CB,RCB,950000.0,4000.0,AIK,Right,,"Long Ball Pass, Aerial"
3913,232882,kento misao,71,74,49,65,70,69,74,CDM,SUB,2000000.0,9000.0,OH Leuven,Right,,Slide Tackle
3914,212938,brede mathias moe,71,67,43,53,59,70,78,CB,SUB,1300000.0,5000.0,Bodø / Glimt,Right,,
3915,207956,pelly-ruddock mpanzu,71,79,63,66,73,69,82,"CM, CDM",SUB,1800000.0,29000.0,Luton Town,Right,,
3916,205054,kal naismith,71,68,65,66,67,70,77,"CB, CDM",SUB,1300000.0,20000.0,Bristol City,Left,,"Long Ball Pass, Anticipate"
3917,239025,ibrahima niane,71,81,71,55,70,20,64,ST,LS,2700000.0,6000.0,Angers SCO,Right,,"Rapid, Flair"
3918,255150,niels nkounkou,71,82,44,62,68,65,73,"LWB, LM",SUB,4000000.0,17000.0,Eintracht Frankfurt,Left,,"Whipped Cross, Rapid, Flair, Quick Step"
3919,237469,nouhou,71,89,36,53,61,67,84,"LB, CB",LB,2000000.0,5000.0,Seattle Sounders,Left,,"Block, Anticipate, Slide Tackle, Rapid, Long Throw"
3920,218745,olivier ntcham,71,67,69,73,75,63,73,"CM, CAM, RW",LCM,2100000.0,10000.0,Samsunspor,Right,,"Pinged Pass, Technical"
3921,256051,marcelino nunez,71,64,65,74,73,54,63,CM,SUB,2900000.0,19000.0,Norwich City,Right,,"Pinged Pass, Long Ball Pass, Technical, Flair"
3922,214111,sergio otalvaro,71,71,54,71,67,67,69,"RB, RM",SUB,425000.0,500.0,Olimpia,Right,,
3923,228120,kenneth paal,71,81,51,68,73,65,72,"LB, LWB",LWB,2100000.0,11000.0,Queens Park Rangers,Left,,Technical
3924,239872,pablo santos,71,59,39,45,53,72,76,CB,RES,1300000.0,12000.0,Al Raed,Left,,Slide Tackle
3925,255854,pacheco,71,52,22,51,49,71,69,CB,SUB,4300000.0,15000.0,Real Sociedad,Left,,
3926,223979,paolo fernandes,71,79,68,63,79,36,60,"RM, LM, CAM",RES,2600000.0,750.0,AEK Athens,Left,,"Finesse Shot, Technical, Flair"
3927,210671,anthony partipilo,71,87,67,70,68,43,68,"CF, ST",SUB,1900000.0,4000.0,Parma,Left,,Pinged Pass
3928,246417,anthony patterson,71,70,68,72,74,24,67,GK,GK,3600000.0,13000.0,Sunderland,Right,,Footwork
3929,234930,pedro rebocho,71,76,57,68,72,66,71,LB,LB,1700000.0,9000.0,Al Khaleej,Left,,Rapid
3930,178567,erik pieters,71,51,40,68,68,72,69,"CB, LB",SUB,600000.0,20000.0,West Bromwich Albion,Left,,
3931,225682,mario pineida,71,73,46,66,65,69,73,"LB, RB, LM",LB,1600000.0,800.0,Barcelona Guayaquil,Right,,
3932,246845,kai proger,71,86,71,57,77,38,72,"RM, ST",RS,1600000.0,10000.0,Hansa Rostock,Right,,"Power Shot, Rapid, Quick Step, Acrobatic"
3933,193158,davy propper,71,53,67,73,73,65,66,"CM, CDM",SUB,1500000.0,9000.0,Vitesse,Right,,
3934,245781,jeisson quinones,71,63,25,40,44,74,67,CB,RCB,2300000.0,1000.0,Rionegro Águilas,Right,,"Power Header, Long Ball Pass, Jockey, Intercept, Anticipate, Aerial"
3935,231550,jose quintero,71,83,59,64,69,66,73,"RB, RM, RWB",RB,975000.0,650.0,LDU Quito,Right,,"Rapid, Long Throw"
3936,245091,luca ravanelli,71,63,38,46,52,73,68,CB,RCB,2300000.0,3000.0,Cremonese,Right,,"Jockey, Anticipate, Aerial"
3937,180823,radim reznik,71,73,60,64,66,69,76,"RB, CB",RB,700000.0,650.0,Viktoria Plzeň,Right,,Slide Tackle
3938,253130,robert navarro,71,74,67,68,74,34,63,"LM, CM",SUB,5500000.0,16000.0,Cádiz,Right,,"Finesse Shot, Technical, Flair, Trivela"
3939,271501,alan rodriguez,71,73,62,67,77,58,48,"CM, CAM, CF",LF,2500000.0,8000.0,Argentinos Juniors,Right,,
3940,236311,marko rog,71,69,67,70,75,66,69,"CM, CDM",RES,2000000.0,16000.0,Cagliari,Right,,Technical
3941,207553,marcus rohden,71,74,66,67,71,61,81,"CM, RM",RCM,1500000.0,16000.0,Fatih Karagümrük,Right,,Relentless
3942,216463,hamza sakhi,71,70,65,73,73,58,59,"CM, LM, RM",RCM,2100000.0,6000.0,Melbourne City,Right,,"Incisive Pass, Technical, First Touch"
3943,241389,yusuf sar,71,85,68,66,76,32,46,"RW, RM",RW,2400000.0,10000.0,Adana Demirspor,Left,#Acrobat,"Finesse Shot, Rapid"
3944,204472,bouna sarr,71,70,69,72,74,66,66,"RB, RM",SUB,1400000.0,28000.0,FC Bayern München,Right,,
3945,235022,niklas schmidt,71,63,70,73,74,53,66,"CAM, CM, CF",SUB,2600000.0,14000.0,Toulouse,Right,,"Power Shot, Technical"
3946,213763,rasmus schuller,71,46,56,65,65,71,70,"CDM, CM",CDM,1100000.0,5000.0,Djurgården,Left,,Long Ball Pass
3947,220048,simone scuffet,71,71,68,63,75,50,71,GK,SUB,1700000.0,12000.0,Cagliari,Right,,
3948,204684,mats seuntjens,71,76,71,70,70,61,76,"ST, LW",LM,1600000.0,12000.0,FC Utrecht,Right,,"Chip Shot, Rapid"
3949,258407,brandon soppy,71,78,50,64,68,65,74,"RWB, RM",RES,4000000.0,17000.0,Torino,Right,,Rapid
3950,234087,callum styles,71,70,62,64,71,64,65,"LWB, CM, RM",LCM,2600000.0,7000.0,Barnsley,Left,,Slide Tackle
3951,266867,ivan tapia,71,69,68,74,70,53,72,"CAM, CM",LCM,3800000.0,7000.0,Barracas Central,Right,,"Dead Ball, Whipped Cross, Relentless"
3952,268421,mathys tel,71,76,73,62,75,26,60,"ST, LM, RM",SUB,4400000.0,14000.0,FC Bayern München,Right,,
3953,233790,thiago martins,71,73,41,56,58,71,74,CB,RCB,1900000.0,6000.0,New York City,Right,,"Jockey, Block"
3954,233057,franco troyansky,71,75,70,69,71,35,73,"ST, RM, LM",LM,2500000.0,10000.0,Lanús,Left,,Rapid
